track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4miEA9U9PZKBYryATLzCKC,µ-Ziq,Lunatic Harness,Hasty Boom Alert,39,315133,False,0.52,0.858,9,-8.718,1,0.0729,0.108,0.834,0.117,0.215,93.834,4,idm
56BgaBXXl1I6iCGhcOEbDx,Germaine Franco,Encanto (Originalt Dansk Soundtrack),¡Hola Casita!,23,46040,False,0.164,0.377,0,-11.9,1,0.0374,0.736,0.758,0.404,0.0599,130.447,5,disney
1UbhL65L7MkAwduXtxQtJI,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Ewigkeit,24,325506,False,0.469,0.51,10,-10.411,1,0.0337,0.475,0.0393,0.123,0.0697,130.182,4,show-tunes
0bl2LMDoci0qaQgH4CdLTc,Witness the Existence,Enshrined Twice,Enshrined Twice,0,582870,True,0.513,0.935,11,-3.967,0,0.0509,0.00454,0.262,0.128,0.165,98.025,4,iranian
0scYh5dgeZIvnbFIMgXagP,Nogizaka46,透明な色,革命の馬,28,254853,False,0.492,0.859,5,-3.987,0,0.0539,0.303,0.0,0.295,0.477,124.993,4,j-idol
39d9CQbAB6AMLCxcJtSc0U,Fivio Foreign;The Kid LAROI,B.I.B.L.E.,Paris to Tokyo,65,130897,True,0.642,0.787,5,-6.389,0,0.17,0.0185,0.0,0.288,0.406,146.733,4,r-n-b
132Gi8vnL1YGS7DjHdjjiE,El Michels Affair,Sounding Out the City,Slide Show,21,136773,False,0.587,0.716,8,-7.943,1,0.0308,0.157,0.921,0.641,0.874,81.689,4,afrobeat
4cOdK2wGLETKBW3PvgPWqT,Rick Astley,Whenever You Need Somebody,Never Gonna Give You Up,80,213573,False,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4,disco
5QLKWX0W2fcPqeuwG5pg2O,Ministério Koinonya de Louvor;Ludmila Ferber,Adoração 8 - Maravilhoso És,Maravilhoso,37,272770,False,0.325,0.369,7,-13.408,1,0.0327,0.871,3.53e-06,0.872,0.186,99.71,4,gospel
4sHxclJmWy9lEdbZZ3WAfW,Bharat Chauhan,Ghar - Single,Ghar,49,305000,False,0.483,0.174,1,-15.192,1,0.0317,0.944,0.0546,0.12,0.0963,155.99,4,indie
0ygeqZElN0Wcl0mFfUscDn,SubtractiveLAD,Nucleus,From Seed,9,274243,False,0.133,0.472,4,-12.677,1,0.0445,0.764,0.902,0.108,0.0333,82.178,4,idm
0bOMWdmLlkPlzGpSArVWtO,GXD,ASOT 1090 - A State Of Trance Episode 1090,The Box (ASOT 1090),38,251828,False,0.366,0.946,7,-6.994,0,0.0454,6.68e-05,0.876,0.0772,0.0392,133.965,4,trance
3yfk6YQF1NKFylgQVZ9gqR,Sebastian Mullaert;Laurence Guy;Subchamber Ensmble;Circle Of Live,Live at Malmö Live 2019,A - Live at Malmö Live 2019,17,279533,False,0.699,0.669,10,-13.42,1,0.142,0.366,0.749,0.0804,0.468,120.019,4,minimal-techno
4FhNTUIDPVH8yb9TjHeAmu,Joe Brooks,Pink Sky Moon,Pink Sky Moon,34,224666,False,0.588,0.291,8,-11.464,1,0.0352,0.763,1.56e-06,0.624,0.336,101.158,4,acoustic
46bHffIYlRKDZJG1Wbv8vi,Mukesh;Lata Mangeshkar,Kabhi Kabhie,Kabhi Kabhi Mere Dil Mein Duet,59,298579,False,0.502,0.315,4,-10.438,1,0.0318,0.979,5.7e-05,0.626,0.397,110.618,4,pop-film
4DndSKZKWXbbBxi5lO4QUP,HUGEL;Cumbiafrica,El Sueno,El Sueno,63,171428,False,0.701,0.879,7,-6.278,1,0.0763,0.0103,0.0187,0.172,0.154,126.007,4,deep-house
2vDSWh8Tq5MqFZXZchxAXU,Strawberry Alarm Clock,(60's) Sixties Collected Volume 2,Incense And Peppermints - Stereo Version,0,167933,False,0.47,0.737,9,-8.902,1,0.0295,0.062,0.0,0.15,0.746,132.589,4,garage
2OoS1aZFAFscH1cUiKlazH,Sepultura,Chaos A.D.,Refuse / Resist,57,199226,True,0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033,4,death-metal
5CIHSAYZZ9ppV7wCDfBEcV,ReStarT,Geração Z,Matemática,45,190586,False,0.729,0.518,6,-10.189,0,0.0643,0.19,1.02e-05,0.24,0.858,173.906,4,brazil
1XkFtuJTzttOXoUh1OULxV,Scooter,20 Years of Hardcore (Remastered),Behind the Cow,30,214480,False,0.295,0.986,6,-5.359,1,0.287,0.000909,0.215,0.324,0.237,139.98,4,hardcore
3L6C4MG2zFzZ5CE1JQ9tCo,Håkan Hellström,Känn ingen sorg för mig Göteborg,Dom dimmiga dagarna,35,191533,False,0.22,0.422,5,-6.45,1,0.033,0.00676,4.65e-06,0.295,0.179,122.683,3,swedish
7xVLM4xNhJo57V5RoinJji,Joseph Sullinger,Art of Acoustic: Soft Instrumental Covers & Classical Guitar,What a Wonderful World,49,138748,False,0.516,0.144,2,-18.858,1,0.051,0.992,0.952,0.115,0.433,134.688,4,guitar
1v8Ik5yAWTGYDA28gcFAbj,Victor & Leo,Victor & Leo Ao Vivo Em Uberlândia,Sem Você - Ao Vivo,43,182666,False,0.495,0.472,9,-11.292,1,0.0309,0.434,0.0,0.62,0.485,107.176,3,sertanejo
1jzOB8Pl61WkJre4hNaPL2,Thiago Jhonathan (TJ),Forró de Pegada,So Far Away,39,243760,False,0.606,0.709,5,-6.792,1,0.031,0.0828,9.39e-06,0.219,0.664,97.01,4,forro
6kUQ5GQPEtoZ8tOC7GBbkk,Bharath Sajikumar,Oru Nokku Kaanuvan (Recreated Version),Oru Nokku Kaanuvan - Recreated Version,31,300000,False,0.6,0.302,2,-8.577,1,0.0344,0.87,0.0,0.223,0.257,119.546,4,malay
69gZrzHziUnf90fzYi2LLM,Lyn Lapid,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,0,180604,False,0.62,0.537,11,-6.462,1,0.0263,0.163,0.0,0.13,0.41,92.998,4,songwriter
4fIWvT19w9PR0VVBuPYpWA,Michael Bublé,Crazy Love,Haven't Met You Yet,72,244586,False,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,4,j-pop
5QPUiYsrILht7dBsJ6P552,Netsky,Sick Music 2,Memory Lane,41,335506,False,0.535,0.88,1,-4.896,0,0.0429,0.000705,0.434,0.117,0.227,175.001,4,drum-and-bass
2e8F1M3b7dI2GDUDZh6c9l,Alter Bridge,Pawns & Kings,This is War,53,243622,False,0.376,0.932,3,-5.342,1,0.0984,4.99e-06,2.13e-05,0.318,0.319,163.956,4,grunge
7HSM7sfoyw4xKdGcNhXuBy,Burna Boy,All Bops,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,dance
2gxgKqVtZA1FjR4bkAtRRF,Brisa Star;Thiago Jhonathan (TJ),Vem pro Meu Piseiro,Vem pro Meu Piseiro,46,182093,False,0.526,0.883,9,-2.125,1,0.0351,0.535,0.000744,0.158,0.8,172.042,4,sertanejo
2cpVmOYiFmxSsLkO4SxWhM,Lacrimosa,Fassade,Fassade - 3. Satz,22,464800,False,0.402,0.539,10,-7.123,1,0.0297,0.000576,0.143,0.132,0.104,129.989,4,goth
1braStq9SwLpUWnnTpRA1W,Dead Moon,In the Graveyard,Parchment Farm,28,215707,False,0.358,0.923,11,-5.595,1,0.0717,0.105,0.0272,0.134,0.822,161.169,4,garage
2XlABDc0pnvVweAWqaZSai,Sita Chan,Crazy Love,忘川,50,211213,False,0.622,0.514,4,-4.853,1,0.0308,0.184,0.0,0.102,0.0949,142.091,4,cantopop
0WNGdNAObdW0pFmfkRfvQA,Iguinho e Lulinha,Simbora pra Vaquejada,Verão Sem Calor,47,210531,False,0.61,0.79,7,-4.373,1,0.0359,0.283,0.0,0.164,0.918,152.092,4,forro
3ovjw5HZZv43SxTwApooCM,Scorpions,Crazy World,Wind Of Change,79,312360,False,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,4,metal
5Htiwvreftu63VjswZuGNv,"Giuseppe Verdi;Riccardo Muti;Chorus of the Royal Opera House, Covent Garden;Fiorenza Cossotto;Luigi Roni;Montserrat Caballé;Nicolai Ghiaurov;Plácido Domingo;New Philharmonia Orchestra",Verdi: Aida,"Verdi: Aida, Act 1: ""Su! del Nilo al sacro lido"" (Il Re, Ramfis, Aida, Radamès, Amneris, Coro)",26,187866,False,0.376,0.404,9,-11.763,1,0.0716,0.979,0.159,0.685,0.267,88.839,4,opera
0MDQfS86r6SM6P6WlK357A,Alphaxone,Altered Dimensions,Encounters,9,418901,False,0.159,0.256,1,-19.717,1,0.0387,0.717,0.944,0.0944,0.0379,109.081,4,iranian
7Fkduj4rq3UF9k49XGDtG6,Rain Sounds;Nature Recordings;Rain Sounds & White Noise,"2017 Relaxing Sleep and Rain Sounds for Insomnia and Rest, Study Noises and Baby Sleep Sounds of Nature: Loop all Night for 8 Hours Sleep",Relaxing Rainfall,36,151086,False,0.171,0.995,7,-23.633,1,0.0837,0.84,0.984,0.145,1e-05,118.864,4,sleep
56qEdRsVGqWLUtn5MeaRZN,Subheim,No Land Called Home,Streets,9,376714,False,0.223,0.549,6,-10.204,1,0.0358,0.208,0.902,0.113,0.0758,140.024,4,idm
2gRvQVtbsLrbCsI2s4bbGR,Da Tweekaz,Real Love,Real Love - Original,19,353180,False,0.618,0.994,0,-2.866,0,0.111,0.124,0.265,0.79,0.264,149.97,4,hardstyle
7uupMVckq9ta7ei9ghX8q0,Karen Mok,這世界那麼多人 (電影《我要我們在一起》主題曲),這世界那麼多人 - 電影《我要我們在一起》主題曲,57,285833,False,0.526,0.184,11,-12.648,1,0.0359,0.95,0.0,0.0778,0.237,143.567,4,cantopop
4LocjY2msdXFiUZ2KYjQen,Leslie Cheung,哥哥的歌,打開信箱,21,216346,False,0.576,0.705,4,-9.849,0,0.0674,0.394,0.0,0.508,0.507,144.634,4,cantopop
6p5xqRlCrUcRLoK3YC9ldV,Don Omar,Homecoming Latin Party,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino
0FtuxFKzjbVCQAA3UQZXll,Souly Had,B.L.I.S.S.,Crush,59,159813,False,0.756,0.517,0,-8.122,1,0.0996,0.341,2.68e-05,0.103,0.267,110.064,1,chill
4pcpqfSn8tfm6vQMMZPjpM,Indochine,Unita (Best Of),Les tzars,25,266133,False,0.794,0.919,9,-3.037,1,0.0619,0.154,0.0,0.248,0.963,133.55,4,synth-pop
4Pbm2GQ9hRdW6CXOY7fdRs,Spice;Vybz Kartel,So Mi Like It,Conjugal Visit (feat. Vybz Kartel),50,202600,True,0.553,0.86,7,-2.662,0,0.279,0.451,0.0,0.222,0.627,110.598,5,dancehall
24oAJk3cFW1vf0u5iViZTG,Marc Pircher,Laut und leise,Comme ci Comme ca,34,219026,False,0.681,0.863,9,-4.737,1,0.0667,0.134,0.0,0.349,0.61,129.991,4,disco
5TfqA1PGQJRZyng0480Zre,Gibun,Love Snip,Love Snip,37,92884,False,0.487,0.399,8,-9.218,1,0.2,0.486,0.951,0.0904,0.448,156.349,4,study
0C78apJHxuIr85eGKiXBgd,Nihal Sadiq;Ribin Richard;Geo Paul,Kollappedum (Remix Version),Kollappedum - Geo Paul Remix,19,209999,False,0.563,0.848,2,-7.032,1,0.0797,0.0111,0.133,0.0761,0.505,171.946,4,malay
1x9bUKHFCe7dDLoIlGYSsL,Cyclo,La Oveja Negra,"Malos días, Buena Cara",28,225600,False,0.472,0.628,1,-9.297,1,0.227,0.681,0.0,0.0943,0.531,99.27,4,spanish
0HMbgtrBwEnXfKLlIHU7N3,Ayria,Paper Dolls,Underneath the Water,23,210882,False,0.649,0.941,10,-6.378,0,0.0518,0.013,0.0367,0.0858,0.805,127.995,4,industrial
0JwtmsNI76noYakct1EhhN,Galantis,From The Ashes - New Beats,1x1,0,139435,False,0.887,0.863,2,-4.2,1,0.0697,0.0176,0.0594,0.288,0.517,120.028,4,house
3oRuCzqdduzZ2CBhAtv8zO,Luke Howard,"Sun, Cloud",Portrait Gallery,53,367666,False,0.301,0.0089,1,-30.804,1,0.0371,0.987,0.907,0.101,0.0897,127.536,4,ambient
5Aiq3QCDw2Bm3M7bT8vnBf,Aaron Kwok,風不息,當我知道你們相愛,21,240746,False,0.451,0.247,11,-9.991,1,0.0322,0.859,1.03e-05,0.121,0.301,128.212,4,cantopop
0F7yztNdCbVgf59S7TCx4u,Madeline The Person,Hits à suivre 2022,MEAN!,0,143957,False,0.56,0.436,7,-8.761,1,0.491,0.918,0.0,0.093,0.402,117.907,4,songwriter
4rOQnlCSZJn7arqbEAHZoP,Jakob Hellman,...och stora havet,Vackert väder,35,225106,False,0.704,0.613,9,-8.279,1,0.0249,0.165,0.0,0.102,0.584,109.052,4,swedish
0e2IcGybx5iw1Iv5mTX7H0,Teejay,Consistency (Through the Years),Stimulate,0,154482,True,0.661,0.655,0,-8.181,1,0.22,0.196,0.0,0.0895,0.575,173.951,4,j-dance
7KptdVeZAg21MZv687ocyf,Michele McLaughlin,A Celtic Dream,Carrowkeel,21,207413,False,0.217,0.23,0,-13.728,0,0.0413,0.986,0.888,0.105,0.081,88.523,4,new-age
3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,17,Everybody Dies In Their Nightmares,85,95466,True,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,hip-hop
5z6FodPrcFqUjJbeAPpjXT,Pritam;Asrar;Akhtar Chinnal,Phantom,Afghan Jalebi (Ya Baba),48,230574,False,0.815,0.918,2,-4.439,0,0.138,0.646,0.0,0.106,0.811,117.971,4,indian
0RPRRhb78GmS7emFAbJ4ME,Talamasca;Block Device;Lucid,The Time Machine,We Are Aliens - Original Mix,37,500281,False,0.646,0.907,7,-5.171,1,0.0978,0.000617,0.826,0.375,0.312,142.007,4,trance
7BsPT8jICeKZdoTmLBMDxS,Mon Laferte,Rock un sentimiento vol. I,Tu Falta De Querer,0,278546,False,0.394,0.473,10,-7.935,1,0.0281,0.0247,0.00684,0.112,0.45,129.996,3,alternative
7JQJH07Mo4UQDBBVR2cKNh,Wiz Khalifa;Girl Talk,Hits Hits Hits,Big Daddy Wiz,0,131039,True,0.9,0.795,0,-5.056,1,0.073,0.107,0.00631,0.131,0.745,101.978,4,hip-hop
59GHxOdC7V3S143FN5ERN9,K-Hand,"Acacia Classics, Vol. 3",Project 5 - Untitled B1,7,394385,False,0.802,0.806,10,-7.096,0,0.0869,0.0164,0.82,0.107,0.472,127.027,4,detroit-techno
0uBWyJN1xwSonYGvpnfHsM,Peter Kater;Michael Brant DeMaria,Heart of Silence: Piano and Flute Meditations,Tender Heart,20,540733,False,0.37,0.0384,2,-21.693,0,0.0517,0.986,0.932,0.0822,0.0393,116.611,4,new-age
41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,dont smile at me,idontwannabeyouanymore,81,203569,False,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,3,electro
0Q0Vl9fKJF5MDxfVKbD78e,OneRepublic,Waking Up,Everybody Loves Me,61,214400,False,0.578,0.907,4,-4.869,1,0.0895,0.0229,0.0,0.557,0.66,170.04,4,piano
5UvE5QlINnvEc7aFO14DVL,Jerry Lee Lewis,The Golden Rock Hits Of Jerry Lee Lewis,Great Balls Of Fire - 1964 Version,58,109706,False,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,4,rockabilly
30vwZnErkvSYrhEvfAfJnp,Stereoact,Millionen Schätze,Millionen Schätze,26,178054,False,0.715,0.763,8,-2.93,1,0.0364,0.283,4.87e-06,0.14,0.579,119.949,4,party
5kcNmFn1llGqEw6tAKq1IQ,Cheriimoya;Sierra Kidd,"Living Life, In The Night (slowed)","Living Life, In The Night - slowed",13,141290,True,0.681,0.399,10,-11.06,0,0.0507,0.866,1.82e-06,0.137,0.19,124.211,4,sad
5A8jUZatix87xG0Zj6HSKG,The Cab,Symphony Soldier,Angel With a Shotgun,63,223092,False,0.543,0.84,2,-5.121,1,0.0499,0.00471,0.0,0.179,0.394,124.037,4,punk-rock
2gNjmvuQiEd2z9SqyYi8HH,Louis Armstrong;Ella Fitzgerald,Porgy And Bess,Summertime,64,298133,False,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,5,jazz
15OwisPfzn1zVzz2NpEhKp,Alesso;Sentinel,EDM Gaming Music Autumn/Winter 2022,Only You,0,145174,False,0.483,0.917,3,-2.528,1,0.0438,0.00235,0.000347,0.119,0.323,129.035,4,dance
6OmCdNCWR6HoUfe5uQAhhj,Jon Lajoie,The League (Original Soundtrack),Eskimo Brothers,27,169315,False,0.785,0.567,7,-5.054,1,0.0921,0.0209,1.42e-06,0.09,0.552,80.04,4,comedy
3vHNDTSeqchW55ni9apM8H,Brenda Lee,Christmas Only: The Timeless Classic Collection,Rocking Around the Christmas Tree,0,125893,False,0.697,0.558,8,-5.836,1,0.0401,0.787,0.0,0.403,0.894,140.5,4,rockabilly
3Z7CaxQkqbIs1rewKi6v4W,Tiësto;Charli XCX,Hot In It,Hot In It,84,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,edm
5xZBKYutyF2cgke1SWjBFS,Billy Dean,Billy Dean the Hits,I Miss Billy The Kid,26,188880,False,0.561,0.772,2,-4.839,1,0.028,0.107,0.0,0.122,0.61,171.778,4,bluegrass
7gbdU7Cuj07lHi0qW0vZcG,Bethel Music;kalley,We Will Not Be Shaken (Live),Ever Be - Live,54,322326,False,0.394,0.56,2,-6.925,1,0.0281,0.00162,0.000582,0.107,0.107,138.057,4,world-music
2RJireEKZhGveSCh1cDZjN,Twinkle Twinkle Little Rock Star,Ultimate Disney Lullaby Collection,"A Dream Is a Wish Your Heart Makes (From ""Cinderella"")",29,195238,False,0.702,0.181,3,-20.588,1,0.041,0.912,0.967,0.206,0.25,94.497,3,children
3C542UknrX76XSRXTyQ1Qg,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Tighten Up,61,211336,False,0.517,0.711,6,-5.84,0,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,4,garage
5PFO5wajg9qK427Bb1aLF1,Thaikkudam Bridge,Navarasam,One,41,269625,False,0.613,0.813,8,-5.394,1,0.0546,0.188,0.0,0.0856,0.648,112.458,3,indie-pop
6hizzLN6GI5rWUWX2EiKR0,Tube & Berger;Goatchy,All I Want (feat. Goatchy),All I Want (feat. Goatchy),48,224978,False,0.605,0.722,10,-7.315,1,0.037,0.00171,0.831,0.0665,0.27,123.991,4,techno
6KeXJbrg02axATKVgdW8am,Ludovico Einaudi,Una Mattina,Ora,54,473493,False,0.225,0.124,10,-26.385,1,0.0544,0.965,0.905,0.0937,0.0479,132.853,4,ambient
5eQ65mobue34pbrlcx8IuU,Kate Bush,Feeling Good - Adult Pop Favorites,The Man with the Child in His Eyes,0,160626,False,0.3,0.21,0,-13.589,1,0.031,0.964,0.00323,0.124,0.18,86.038,4,singer-songwriter
5ByhNiOjVNhY2XNzt6I6pd,Imperatorz;Disarray,Alpha Legion EP,Alpha Legion,21,193874,False,0.514,0.964,4,-2.794,0,0.412,0.0033,0.0,0.103,0.234,160.012,4,hardstyle
7F7lizHkjMeo70dYOU3r4x,A Família,Castelo de Madeira,Castelo de Madeira,48,454975,True,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,brazil
1UvLYkSfgqGbEgykqBWGx6,Porter Robinson,Nurture,Sweet Time,47,251509,False,0.457,0.728,2,-8.625,1,0.0497,0.192,0.0292,0.0944,0.439,84.976,4,dubstep
4QN84nnyjO2fhZMbrQJk1g,Annihilator,Metal,Alison Hell,0,300746,False,0.382,0.979,1,-6.113,0,0.0623,0.000213,0.00328,0.17,0.122,101.784,4,groove
0a7q0kGHXiy9sfZJcG5CAM,Pig Destroyer,Prowler in the Yard (Deluxe Reissue),Scatology Homework (Remix),14,49453,False,0.279,0.934,3,-4.011,0,0.141,1.18e-06,0.00481,0.231,0.237,113.228,4,grindcore
5ZF3YU3oOEe7QsnJxz4CQV,Randy Newman,Good Old Boys,Birmingham - 2002 Remaster,28,166360,False,0.468,0.34,4,-12.484,1,0.0287,0.829,0.00545,0.25,0.315,106.362,4,disney
6CxXp3DVlXEoYUxjpcLHHU,New Model Army,No Rest For The Wicked,No Rest,26,232933,False,0.278,0.898,2,-10.636,1,0.0433,0.0127,0.0828,0.37,0.539,199.085,4,goth
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,Dua Lipa (Deluxe),New Rules,81,209320,False,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,dance
66StBiNf3hpDuwsm1UtyLx,Serge Legran,Bugatti,Bugatti,42,161488,False,0.776,0.811,9,-5.578,0,0.135,0.349,0.346,0.25,0.408,110.093,4,groove
02HBzyigV4WjMhBLwmJI7f,Chris & Cosey,Songs of Love & Lust,Driving Blind,19,390200,False,0.806,0.749,4,-14.328,0,0.0502,0.00164,0.898,0.629,0.252,115.718,4,minimal-techno
2ho1su7JEdLuddsnvfH8pD,Gershon Jackson;Reset Preset,Glitterbox - Pump The Boogie!,Hands Together - House of Omni Hands Together Extended Club Mix,9,396503,False,0.64,0.779,5,-6.338,0,0.0826,0.000526,0.571,0.11,0.69,126.054,4,chicago-house
2ZnAe2Af6C6s8B25gtWbCU,Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,False,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151.0,4,heavy-metal
7FHx5qvlbu5VeABLSGuLAX,Télépopmusik;Angela McCluskey;2square,Breathe,Breathe - 2square Remix,35,192500,False,0.727,0.66,1,-12.566,1,0.0397,0.251,0.000661,0.108,0.527,115.993,4,trip-hop
1NyBy7w03Bpum3LfvQBT9Q,Levent Yüksel,Uslanmadım,Bu Aşkın Katili Sensin,37,245585,False,0.656,0.797,5,-5.863,1,0.0373,0.0207,2.79e-06,0.0605,0.397,96.041,4,j-pop
0wTsN8Wsg53uomsbKlC489,Bülent Ortaçgil;Teoman,Konser,Değirmenler,35,285853,False,0.25,0.301,9,-9.559,1,0.0348,0.558,0.000175,0.706,0.0392,113.508,4,j-rock
5k4LCR4dYBqvEXLmnHVR22,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),Tango-Chaos,22,162440,False,0.426,0.195,6,-12.159,1,0.0377,0.617,0.26,0.25,0.524,96.086,4,disney
4FbTre6XTjpHT54Kij86GS,Maneva;Oriente;Haikaiss,Ao Vivo Em São Paulo,Meu Pai É Rastafar-I - Ao Vivo Em São Paulo,42,261490,False,0.655,0.944,4,-5.457,0,0.151,0.319,0.0,0.888,0.344,97.957,4,r-n-b
5XbjnXDZgLSLTfh1R8L7vM,Faith No More,80's,Epic - Radio Edit,0,239360,False,0.487,0.889,4,-7.998,0,0.073,0.101,0.0274,0.157,0.265,87.138,4,metal
4tU5lDV1TwvnICIGreHKrT,Saba Alizadeh,Scattered Memories,Would You Remember Me,4,312958,False,0.221,0.268,11,-16.883,0,0.0392,0.74,0.332,0.0921,0.0379,102.584,4,iranian
6SBiO0ai9ntitAxZvyqpsw,Ty Dolla $ign;Kanye West;FKA twigs;Skrillex,Totally Rap,Ego Death,0,231618,False,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,4,hip-hop
2pvFQudKtJTEeiL6FIlqsy,Nora Van Elken,Reputation,Reputation,0,119146,False,0.765,0.852,2,-5.463,1,0.248,0.0334,0.000584,0.663,0.397,122.96,4,deep-house
1yF26btjqRGTuKP890EarJ,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Luchshie romansy,Moi zhuravli,0,118044,False,0.53,0.115,5,-17.129,0,0.319,0.993,0.000336,0.143,0.46,76.106,3,romance
0Q3SGTVOUX2OnKoFf9nBJg,Addict.;Rnla,the reason why,the reason why,45,133374,False,0.576,0.255,9,-16.446,1,0.0624,0.637,0.00474,0.101,0.1,143.987,4,sad
3KFF8fgf5RLmpSXBrxfbtj,Waterparks,Rock Brandneu,FUNERAL GREY,0,164138,True,0.645,0.85,1,-3.627,0,0.0898,0.0202,0.0,0.656,0.961,145.971,4,punk-rock
3FoHPS9RV347IHECud31Od,Frank Churchill;Larry Morey;Ed Plumb,Bambi,"It Could Even Happen to Flower - From ""Bambi""/Score",20,119506,False,0.378,0.111,5,-20.042,1,0.0354,0.847,0.0027,0.0921,0.51,102.735,4,disney
6qLOjFCDPQUHMtsdAMnUaH,Synergetic Emotion,In the end,In the end,43,301714,True,0.484,0.718,7,-8.554,1,0.0964,0.115,0.689,0.16,0.14,140.029,4,trance
5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,An Innocent Man,Uptown Girl,79,197706,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,4,singer-songwriter
2qgXrzJsry4KgYoJCpuaul,The Local Train,Aalas Ka Pedh,Choo Lo,67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,hip-hop
7bCFRx6rAl9nZpKMm0QAOs,Jorge Drexler,Cara B,Disneylandia - Cara B,25,285880,False,0.575,0.295,2,-19.252,0,0.204,0.877,0.000763,0.336,0.564,79.991,4,afrobeat
0BLC4nWTB1bGBXbtpiSmSN,Saian,Başıbozuk 1,Kanunsuzlar,40,182047,False,0.559,0.725,2,-5.927,0,0.27,0.204,2.68e-06,0.0977,0.547,83.591,4,turkish
1LYMWLIvXHWehNAUUC32rO,Depth Charge,Spill,Legend of the Golden Snake - Single Version,42,266693,False,0.676,0.716,7,-10.255,1,0.171,0.00973,0.87,0.384,0.381,91.47,4,trip-hop
5jOiRDfgpo6Rq2nbUD6SSl,Inner City,Pennies From Heaven (Remastered),Pennies From Heaven (Remastered) - Extended Mix,12,328285,False,0.737,0.949,0,-3.662,1,0.068,0.00388,0.371,0.0763,0.831,123.004,4,detroit-techno
6OIsq9HutnCINDPQqmAjbz,bdrmm,Bedroom,Happy,57,226594,False,0.51,0.805,6,-6.475,1,0.039,0.0128,0.912,0.254,0.792,171.957,4,garage
3fQWrpsIRK1iwupKnrKFRv,The Acacia Strain,The Dead Walk,Whoa! Shut It Down,29,178226,False,0.282,0.985,8,-4.813,1,0.232,8.12e-05,0.00384,0.224,0.151,121.567,4,death-metal
2X0eUvX06w5DC1ecN2g4Bo,Jack Harlow;jetsonmade,New Hip Hop Icons,I WANNA SEE SOME ASS,0,125302,False,0.907,0.652,0,-7.733,1,0.0578,0.284,0.000337,0.135,0.93,107.946,4,k-pop
6SUjrqo7n9EtXpb4js3CyX,Wolfgang Amadeus Mozart;Ingrid Haebler;London Symphony Orchestra;Sir Colin Davis,Mozart: Piano Concertos Nos. 14-21,"Piano Concerto No. 16 in D Major, K. 451: III. Rondeau (Allegro di molto)",4,403960,False,0.411,0.185,2,-20.142,1,0.0333,0.983,0.925,0.0565,0.388,138.53,4,classical
51GAnsZ7i3XzCcLRq06KHR,Mc Anjim;MC Rick;MC Saci;MC Braian;Mc Morena;Dj Nattan;Dj Tg Da Inestan;Gui Marques,Bh no Topo 5,Bh no Topo 5,44,252922,True,0.549,0.459,9,-4.946,0,0.115,0.742,0.0,0.103,0.422,75.912,5,funk
7AlwyhnJAZgtIsm1GnEU3I,Eartheater,Phoenix: Flames Are Dew Upon My Skin,How To Fight,39,211295,False,0.404,0.249,7,-15.881,1,0.0472,0.702,0.000911,0.171,0.284,120.223,4,club
